# fitness=158.727
# z_env,vz_env,vtot_env,pitch_env,gamma_env,cmd_thrust,cmd_prof
2,2,5,2,3,0.603005,-0.71831
1,2,6,3,3,0.880843,0.20229
1,2,6,4,3,0.804348,0.898783
1,3,6,4,3,0.0312275,0.344704
1,3,6,4,4,0.448484,-0.124197
1,3,6,5,4,0.551683,0.657047
1,3,6,6,4,0.620655,-0.166415
1,4,6,6,4,0.208205,-0.675492
1,5,6,6,4,0.697787,0.363664
1,6,6,6,5,0.146112,-0.809032
1,7,6,6,5,0.826786,0.873829
1,7,6,7,5,0.46928,0.284599
1,8,6,7,5,0.534461,-0.709805
1,8,6,7,6,0.364892,-0.109734
1,9,6,7,6,0.690197,-0.981326
2,4,6,2,4,0.040634,-0.0153892
2,3,6,2,4,0.0365514,0.111172
2,8,4,7,6,0.352582,0.153124
2,8,4,6,6,0.718425,0.640375
3,8,5,5,6,0.516386,-0.512489
3,8,5,4,5,0.103257,-0.360332
1,9,7,8,6,0.531134,0.344248
2,9,7,9,7,0.283014,0.0176931
2,9,7,8,8,0.171598,0.441655
2,6,5,7,5,0.987968,-0.707554
2,8,5,8,6,0.92996,0.363866
3,9,5,9,6,0.510634,-0.291861
3,9,5,9,7,0.594923,0.364187
3,6,5,4,5,0.617934,-0.0118954
3,5,5,4,4,0.557143,-0.439813
3,5,5,3,4,0.860026,-0.380114
3,4,5,3,4,0.238828,-0.57737
3,4,5,4,4,0.48429,0.0298838
3,3,5,4,4,0.945824,-0.966287
2,3,5,6,3,0.409813,-0.265853
2,3,5,6,4,0.254074,0.218169
2,4,5,6,4,0.334193,0.811092
2,3,6,2,3,0.0964823,-0.0322737
2,6,5,4,5,0.393179,0.187282
2,5,5,4,4,0.780691,-0.847103
2,5,5,3,4,0.149558,0.767589
2,4,5,3,4,0.378771,0.340689
2,4,5,4,4,0.833093,0.440501
2,4,5,5,4,0.600986,0.926611
3,1,6,5,2,0.9717,-0.520411
2,1,5,5,3,0.436959,-0.0786023
2,1,5,3,3,0.396455,0.441124
2,8,5,5,5,0.840016,0.718781
2,8,5,4,5,0.0900408,0.414473
2,7,5,4,5,0.422122,-0.389047
1,0,7,0,1,0.0169479,-0.971644
1,0,7,1,1,0.660384,0.135474
1,0,7,4,2,0.380469,-0.234667
1,0,7,4,3,0.0365679,0.614707
1,9,7,9,8,0.370967,0.717677
1,9,6,9,8,0.0128531,0.677022
2,9,6,9,8,0.448573,-0.0398241
4,9,7,4,5,0.259892,-0.0657206
4,5,7,4,4,0.797688,-0.098305
2,1,7,6,3,0.908583,0.129211
2,2,7,7,3,0.63598,0.61381
4,0,7,5,3,0.970709,-0.452443
4,1,7,6,3,0.517979,0.602961
4,3,7,4,4,0.535312,-0.169329
4,3,7,3,4,0.624524,0.690104
4,2,7,2,4,0.42977,0.856967
3,2,7,7,3,0.503348,0.215794
3,2,7,7,4,0.679116,0.978497
4,0,7,2,0,0.451639,0.721816
3,7,5,4,5,0.58344,-0.507723
2,5,4,5,4,0.899052,0.735114
2,5,4,4,4,0.652293,-0.534631
2,1,5,2,3,0.556047,0.310228
2,1,5,1,3,0.432293,0.171504
2,1,5,1,2,0.726046,0.472492
2,1,5,2,2,0.559455,0.297797
2,1,5,3,2,0.162739,0.766802
3,0,7,2,0,0.716365,0.598287
2,0,7,1,0,0.812923,-0.266699
1,0,7,0,0,0.450487,-0.233755
1,0,7,2,1,0.600876,0.0170514
3,9,6,6,7,0.908165,0.205787
2,5,7,4,4,0.991227,-0.125706
2,3,5,8,4,0.0295158,0.970107
2,3,4,8,4,0.299347,-0.972105
2,3,4,8,3,0.913335,-0.247793
2,3,4,7,3,0.737527,0.871495
2,3,4,7,4,0.848258,0.424471
2,4,4,5,4,0.111808,0.13652
4,0,7,6,2,0.850732,-0.80348
2,1,7,1,3,0.645855,-0.863493
2,9,7,9,8,0.974914,0.00759085
5,0,7,1,3,0.00903413,-0.726202
5,1,7,5,3,0.585077,-0.970522
5,1,7,6,3,0.681408,0.767325
5,2,7,6,3,0.385911,0.296862
5,2,7,6,4,0.741841,0.0359725
5,4,7,6,4,0.476253,-0.134813
5,8,7,6,5,0.0149774,0.729991
5,9,7,6,5,0.0424322,-0.41255
5,9,7,9,6,0.453795,0.0889383
3,7,7,4,5,0.630112,0.805151
3,4,7,2,4,0.10597,0.814153
2,9,5,8,6,0.504608,-0.555046
2,9,5,8,7,0.898427,-0.960101
2,9,5,9,7,0.615328,0.8221
2,9,4,9,7,0.0906574,-0.843338
3,1,6,7,3,0.1932,-0.304241
3,0,6,6,3,0.803147,-0.407355
3,1,5,7,3,0.104254,-0.0609013
3,1,5,8,3,0.59733,-0.628741
3,1,5,7,2,0.891837,-0.673693
3,1,4,7,2,0.0715079,-0.35567
3,1,4,6,2,0.38475,0.0388207
3,1,4,5,2,0.064069,0.175739
3,1,4,4,2,0.848452,0.697257
3,1,4,4,3,0.660146,-0.216813
3,1,4,3,3,0.0674312,-0.51887
3,2,4,4,3,0.556566,-0.510707
3,2,4,3,3,0.286749,0.815701
3,4,4,6,4,0.468244,-0.485528
3,4,4,5,4,0.221554,0.623022
3,5,4,5,4,0.502722,-0.717372
3,5,4,6,4,0.336586,-0.877671
3,5,4,7,4,0.219466,-0.181042
3,6,4,7,5,0.955415,-0.329349
3,7,4,7,5,0.578322,-0.472198
3,7,4,8,5,0.0496011,-0.863025
3,7,4,9,5,0.912977,0.949091
3,6,4,9,5,0.448806,-0.0972862
3,6,4,8,5,0.552633,-0.604882
3,7,4,6,5,0.122335,0.409187
3,7,4,5,5,0.0183096,-0.616484
3,7,5,3,5,0.439127,-0.166339
2,0,5,0,2,0.120742,0.206831
2,1,6,2,2,0.804559,-0.355612
2,1,6,3,2,0.634593,0.41986
5,5,7,6,4,0.576615,-0.366941
5,6,7,6,5,0.579421,0.597645
5,9,7,8,5,0.609457,0.658868
3,1,5,1,3,0.0969262,-0.943631
3,1,5,0,3,0.370404,-0.397932
3,1,5,0,2,0.339437,-0.992339
3,0,5,5,2,0.0929099,0.792493
2,0,5,3,1,0.406796,0.875979
3,4,5,9,4,0.45469,0.0619586
3,4,5,8,4,0.89168,-0.974151
3,4,4,8,4,0.185692,-0.750821
3,3,4,8,4,0.124355,0.727719
3,3,4,7,4,0.204003,-0.0715136
3,4,4,7,4,0.98191,-0.399854
3,5,4,4,4,0.119454,-0.153119
3,4,4,4,4,0.904384,0.749171
3,4,4,3,4,0.0141888,0.873749
3,3,4,3,4,0.88876,-0.449125
3,3,4,4,4,0.715617,0.210329
3,3,4,3,3,0.91962,-0.218148
3,2,5,2,3,0.87445,0.207198
3,2,5,1,3,0.150422,-0.115759
3,8,5,8,5,0.139113,-0.0923506
3,8,4,8,5,0.88656,0.0889506
3,8,4,8,6,0.42223,-0.104485
3,9,4,8,6,0.890709,-0.108391
3,9,4,9,6,0.183278,-0.14295
3,9,4,9,7,0.630518,-0.253114
3,9,4,9,8,0.772018,-0.696717
3,9,3,9,8,0.986731,0.82868
3,8,4,7,6,0.697371,0.774138
2,9,7,5,5,0.157181,0.439676
2,2,7,2,4,0.33565,0.537255
2,4,4,4,4,0.887533,-0.243707
2,8,5,6,6,0.238581,0.994633
2,8,5,5,6,0.209636,-0.512017
2,3,7,4,3,0.0330616,-0.187771
3,3,4,4,3,0.386038,0.179859
3,3,4,5,3,0.896568,-0.187675
3,3,4,6,3,0.322256,-0.367985
3,3,4,6,4,0.527243,-0.283329
3,8,4,7,5,0.591447,-0.38126
3,9,4,7,6,0.781331,0.576679
5,0,4,4,2,0.309757,0.0999242
5,1,4,4,2,0.127948,0.232341
5,1,4,5,2,0.964047,0.739394
5,1,4,5,3,0.896024,0.559974
5,1,4,6,3,0.542456,0.310803
5,2,4,5,3,0.398231,0.16856
5,2,4,4,3,0.603168,0.384666
5,2,4,3,3,0.346189,0.996428
5,2,4,2,3,0.618016,0.834547
5,2,4,1,3,0.314792,0.516924
5,1,4,1,3,0.445674,-0.354138
5,1,4,1,2,0.730651,0.680206
5,1,4,2,2,0.0630091,-0.482203
5,1,5,1,2,0.786221,-0.764183
5,0,5,1,2,0.936836,-0.561152
5,0,5,0,2,0.671863,-0.467094
4,0,5,1,2,0.475522,0.0904415
4,0,5,4,2,0.0687141,0.272644
4,1,5,4,2,0.712944,-0.299305
4,1,5,3,2,0.76327,0.490646
4,1,5,2,2,0.869167,0.579953
4,1,5,3,3,0.536434,-0.348888
4,1,5,4,3,0.0377929,-0.213875
4,1,5,5,3,0.890744,-0.249086
4,3,5,5,3,0.650206,0.734122
4,3,5,6,3,0.238387,0.257479
4,4,5,6,4,0.491325,0.941117
4,5,5,6,4,0.0555654,0.748301
4,5,5,5,4,0.860552,0.845408
4,5,5,4,4,0.794815,-0.453104
4,4,5,4,4,0.963852,0.806145
4,4,5,5,4,0.0856411,-0.465694
4,7,5,8,5,0.213992,0.212438
4,7,5,9,5,0.880849,-0.0359807
4,6,5,9,5,0.243963,-0.953813
4,5,5,9,4,0.846369,0.415985
4,5,5,8,4,0.349248,-0.853921
4,5,4,8,4,0.0888278,0.831563
4,5,4,7,4,0.666085,-0.784742
4,6,4,7,5,0.179003,-0.88035
4,6,4,6,5,0.442769,0.167281
4,7,4,6,5,0.727279,-0.0445335
4,7,4,5,5,0.209337,-0.186801
4,7,4,4,5,0.861109,-0.388899
4,6,4,4,5,0.0147398,-0.59451
4,5,4,4,4,0.182425,0.276986
4,5,4,5,4,0.744798,0.505586
4,4,4,4,4,0.716433,-0.076103
4,4,4,3,4,0.516253,-0.65506
4,3,4,3,4,0.602005,-0.413028
4,3,4,4,4,0.225003,-0.380762
4,3,4,4,3,0.0527735,-0.652994
4,3,4,5,4,0.955811,0.530581
4,4,4,5,4,0.361747,-0.0973002
4,4,4,6,4,0.361953,-0.225427
4,5,4,6,4,0.831878,-0.524201
4,6,4,5,5,0.650808,0.35654
4,4,5,3,4,0.862317,-0.00847364
4,3,5,3,4,0.727839,0.750466
4,3,5,4,4,0.489592,0.248124
4,3,5,4,3,0.115239,-0.978214
4,3,5,3,3,0.670954,-0.123134
4,3,5,2,3,0.0608226,-0.694847
4,2,5,2,3,0.700868,-0.693937
1,1,7,5,3,0.0917465,0.198263
3,5,6,8,4,0.828743,0.0176513
3,4,6,8,4,0.548379,0.464422
3,6,5,3,5,0.77101,-0.326483
3,0,7,0,3,0.535618,-0.95411
3,8,6,8,5,0.332992,0.763016
3,7,6,8,5,0.732506,0.592991
3,7,5,8,5,0.244223,0.973523
3,9,4,8,7,0.415559,-0.158319
3,8,5,8,6,0.834552,-0.535254
1,2,7,2,3,0.532225,0.191529
1,9,7,5,7,0.601631,-0.814466
3,8,6,3,5,0.605203,0.946768
3,8,4,9,5,0.867213,0.382961
2,4,3,9,4,0.499866,-0.0243106
2,4,3,8,4,0.975095,-0.323364
2,4,3,7,4,0.855039,-0.980073
2,4,3,6,4,0.0254417,0.617858
2,5,3,6,4,0.46327,0.927981
2,5,3,5,4,0.467948,-0.416716
2,6,3,6,5,0.189534,-0.349567
2,6,3,7,5,0.593272,-0.779197
2,7,3,7,5,0.779693,-0.962934
2,7,3,6,5,0.656631,0.35909
2,7,3,5,5,0.752569,0.728544
3,2,5,7,3,0.25734,0.526151
3,1,4,7,3,0.0142006,-0.496913
3,1,4,6,3,0.564001,-0.817021
3,1,4,2,3,0.656944,-0.264859
3,3,5,3,3,0.339067,-0.489486
3,3,5,3,4,0.317032,0.805289
3,4,6,9,4,0.494335,0.664188
3,3,6,8,4,0.914108,0.285741
3,3,5,8,4,0.0554359,-0.00748034
3,8,7,8,5,0.528017,0.217713
3,8,7,9,5,0.171378,0.619893
1,4,6,5,4,0.367929,0.448311
1,7,6,5,5,0.709731,-0.0905237
1,8,6,5,5,0.470908,-0.686538
1,8,6,4,5,0.881632,0.845359
1,7,6,4,5,0.265666,0.350744
1,8,6,6,5,0.870579,0.915605
3,6,4,6,5,0.525605,-0.67979
3,8,4,9,6,0.543586,0.432509
5,1,4,2,3,0.277928,0.873779
5,1,4,3,3,0.182231,0.411035
5,1,5,2,3,0.99798,-0.951195
5,1,5,3,3,0.0824349,-0.271328
5,1,5,4,3,0.988974,-0.104699
5,2,5,4,3,0.131449,-0.292722
5,2,5,5,3,0.179971,0.343282
5,3,5,4,3,0.846509,0.344671
5,3,5,5,3,0.516712,-0.470331
5,3,5,4,4,0.950762,0.500564
5,3,5,5,4,0.787623,0.0873551
5,4,5,5,4,0.0456564,0.197608
5,4,5,4,4,0.110934,-0.823358
4,4,6,5,4,0.683714,0.62741
4,4,6,4,4,0.787093,-0.273644
3,4,4,9,4,0.201448,0.125298
3,8,4,6,5,0.255429,0.774867
1,9,7,8,5,0.450964,0.118036
4,1,5,2,3,0.0652854,-0.58366
3,0,5,6,2,0.380536,0.74833
3,3,5,7,3,0.863061,0.34828
2,1,5,6,3,0.953694,0.682661
2,2,5,1,3,0.140966,-0.564115
2,2,5,6,3,0.142273,0.474386
4,0,7,6,3,0.393717,0.0836464
2,8,7,8,5,0.501356,0.690078
2,9,7,8,5,0.0588583,-0.828338
5,1,7,1,3,0.413403,0.93599
3,9,6,9,6,0.63453,-0.132632
3,8,6,9,6,0.455441,-0.126497
2,5,3,7,4,0.313071,-0.119763
2,7,3,8,5,0.40187,-0.977035
2,8,3,8,5,0.889724,0.723458
2,8,3,8,6,0.844951,-0.128252
2,8,2,8,6,0.99777,-0.386972
2,7,2,8,6,0.782866,0.455462
2,7,2,8,5,0.903198,0.658743
2,6,2,8,5,0.819044,0.440721
2,6,2,7,5,0.832524,0.80701
2,7,2,7,5,0.77422,-0.627722
5,3,7,4,4,0.0999579,-0.0756759
5,3,7,3,4,0.613658,-0.11018
5,2,7,3,4,0.106088,0.566993
5,2,7,3,3,0.921293,0.171801
5,2,7,4,3,0.646519,-0.399345
5,2,7,5,3,0.476996,-0.389371
5,3,7,7,4,0.537561,-0.106074
5,9,7,5,7,0.436777,0.104996
2,3,4,2,3,0.977644,-0.885684
2,3,4,3,3,0.716372,-0.641183
2,3,4,5,3,0.70795,-0.279356
2,3,4,6,3,0.136817,-0.479797
2,7,4,8,5,0.257837,0.293853
2,8,4,8,5,0.806431,0.241444
2,8,4,8,6,0.180957,-0.490811
2,9,4,7,7,0.341339,-0.905526
3,1,6,6,2,0.817005,0.316619
3,0,4,5,2,0.0944602,-0.249181
3,0,4,4,2,0.891346,-0.991339
3,0,4,3,2,0.882251,-0.00768513
3,0,4,2,2,0.915275,-0.0446184
3,0,4,1,2,0.990943,-0.0256076
3,0,4,0,2,0.998725,0.897743
2,7,5,8,5,0.136487,-0.481966
2,8,5,8,5,0.895958,-0.918005
2,8,4,5,6,0.872878,0.0267456
3,0,5,4,1,0.598374,-0.708789
3,0,4,6,2,0.030544,-0.367981
3,1,4,3,2,0.878041,0.368083
3,1,4,2,2,0.134366,0.66447
3,1,4,1,2,0.353192,-0.61657
2,2,6,7,3,0.220341,0.56391
2,2,5,7,3,0.0922551,-0.661478
2,3,5,7,3,0.191523,-0.892188
2,8,5,3,5,0.0891483,0.739427
2,7,5,3,5,0.567663,0.822219
2,7,5,2,5,0.546198,-0.644926
2,6,5,2,5,0.069664,-0.619769
2,5,5,2,4,0.0697189,0.588059
2,4,5,2,4,0.95461,0.881544
3,6,4,5,5,0.880659,0.663784
3,9,4,6,6,0.180917,-0.768482
3,9,4,5,6,0.72489,-0.168853
3,9,7,5,7,0.707689,-0.0154801
3,9,7,4,7,0.319382,-0.769052
3,4,0,9,4,0.0277151,0.696144
3,4,0,9,3,0.222009,0.955731
3,4,0,8,3,0.486186,-0.950087
3,3,0,8,3,0.901432,-0.463147
3,3,0,7,3,0.599721,0.0809803
3,3,0,6,3,0.0288042,-0.321881
3,3,0,5,3,0.73347,-0.268024
3,3,0,5,2,0.370323,0.631847
3,3,0,4,2,0.763088,0.926642
3,3,0,3,2,0.490203,0.886723
3,3,0,2,2,0.974589,0.665049
3,3,0,1,2,0.920728,0.701888
3,2,0,1,2,0.971091,0.54306
3,2,0,0,2,0.247554,0.419553
3,2,1,0,2,0.965056,0.0535537
3,2,1,0,1,0.559259,-0.978065
3,1,1,0,1,0.515278,0.65327
3,1,1,1,1,0.0676564,-0.614842
3,1,1,1,0,0.143421,-0.54961
3,1,1,0,0,0.941418,0.0439512
3,0,1,0,0,0.285573,-0.882218
3,0,2,0,0,0.568154,0.544957
3,0,2,0,1,0.717204,-0.463574
3,0,2,1,1,0.752163,-0.709071
3,0,2,1,0,0.472496,-0.244233
3,0,3,1,0,0.874361,-0.575679
3,0,3,2,0,0.0176544,0.834144
3,0,3,0,0,0.701806,-0.786905
2,0,3,0,0,0.0740527,0.08427
2,0,4,0,0,0.119219,0.416509
2,0,4,0,1,0.692964,-0.210715
2,0,4,1,1,0.110414,0.79152
2,0,4,2,1,0.019798,0.565296
2,0,4,3,1,0.66172,0.674633
2,0,4,2,2,0.658177,-0.762403
2,0,4,3,2,0.245726,0.226681
2,1,4,3,2,0.157563,0.0338645
2,1,4,2,2,0.356257,0.865555
2,1,4,2,3,0.512699,0.687653
3,0,6,4,1,0.271708,-0.627994
3,9,5,4,6,0.582146,0.126561
3,8,5,4,6,0.0530265,-0.536504
3,8,5,3,5,0.415139,-0.670384
3,3,4,5,4,0.972123,0.908733
3,3,7,2,3,0.994224,-0.374144
2,3,5,2,4,0.419671,-0.209125
2,0,5,5,2,0.169769,0.172252
3,0,7,4,1,0.137665,-0.795281
2,1,5,5,2,0.573544,0.0994755
2,9,5,5,6,0.132302,-0.838186
2,9,5,4,6,0.0670066,-0.632679
2,8,5,4,6,0.188313,-0.221431
2,8,4,4,6,0.095524,-0.507807
3,9,7,6,7,0.119597,-0.912357
2,6,5,3,5,0.896805,-0.92341
2,9,4,9,6,0.448513,0.295129
2,8,4,9,6,0.781131,0.804804
2,2,6,1,3,0.49038,0.210075
2,3,6,7,3,0.36384,-0.397942
2,3,5,7,4,0.247023,0.407713
3,6,5,8,5,0.158587,-0.560799
4,9,7,5,5,0.349975,-0.528728
4,9,7,6,5,0.482577,0.52502
1,5,7,3,4,0.21937,0.770235
2,8,3,9,6,0.432868,0.792472
2,9,3,8,6,0.269843,-0.0917798
2,9,3,8,7,0.984246,0.984136
2,9,3,9,7,0.637706,-0.222807
3,8,4,6,6,0.849877,0.775815
4,1,7,1,3,0.610712,0.25166
1,0,7,0,2,0.384253,-0.673977
0,4,7,5,4,0.722624,-0.598991
0,5,7,6,4,0.120966,-0.413005
0,6,7,6,5,0.928025,-0.132006
5,0,5,0,1,0.486637,-0.464951
3,3,5,2,3,0.728761,-0.256678
3,8,4,5,6,0.816158,-0.182127
3,6,4,4,5,0.0894695,-0.897209
3,6,4,3,5,0.87143,-0.478992
3,5,4,3,4,0.470443,-0.915239
3,3,5,2,4,0.961812,-0.686418
2,6,5,8,5,0.783248,-0.179325
2,6,4,8,5,0.435626,0.701629
2,5,4,8,4,0.0715137,0.601687
2,9,4,6,6,0.661007,-0.393985
2,9,4,5,6,0.0115074,-0.962151
2,2,4,3,3,0.370013,-0.0752483
3,3,4,2,3,0.636493,-0.0496361
3,2,4,2,3,0.559546,-0.802044
3,3,4,7,3,0.180571,0.0202192
5,0,5,1,1,0.370889,0.62477
3,3,7,4,3,0.0982153,-0.893138
2,7,5,9,5,0.622434,0.713962
2,6,5,9,5,0.334925,0.755871
2,6,4,9,5,0.00253892,-0.43558
2,5,4,9,4,0.473159,-0.95707
1,4,6,4,4,0.84258,-0.0121292
1,5,6,5,4,0.451718,-0.0655324
1,5,6,4,4,0.452227,0.425831
1,6,6,5,5,0.241321,0.872922
1,6,6,4,5,0.0238627,-0.817016
1,5,6,3,4,0.973859,0.483476
1,4,6,3,4,0.579272,0.729882
1,4,5,5,4,0.0403817,0.222244
1,5,5,5,4,0.157038,-0.684257
1,6,5,5,5,0.0968861,0.576961
1,6,5,4,5,0.214062,-0.0549224
1,5,5,4,4,0.294361,-0.152933
1,4,4,9,4,0.410826,0.760164
1,4,4,8,4,0.732811,-0.588546
1,4,4,7,4,0.909669,0.186338
1,5,4,7,4,0.476295,0.829018
1,5,4,6,4,0.270445,-0.128869
1,5,4,5,4,0.879204,0.862174
1,5,4,4,4,0.793252,0.966876
1,5,4,3,4,0.77777,0.467083
1,4,4,3,4,0.35726,-0.533431
1,4,4,4,4,0.00830372,-0.882381
1,4,4,5,4,0.186908,0.491142
1,4,4,6,4,0.402733,0.330521
1,6,4,6,5,0.920113,-0.523737
1,7,4,6,5,0.454996,-0.660159
1,7,4,7,5,0.195246,-0.965537
1,8,4,7,5,0.322924,-0.455677
1,8,4,7,6,0.896561,-0.462533
1,9,4,6,6,0.036065,-0.303741
1,8,4,6,6,0.669632,0.732682
2,3,7,3,3,0.905564,0.0358956
2,8,3,7,5,0.494139,-0.406957
2,8,3,7,6,0.783021,-0.515587
2,8,3,6,6,0.489634,-0.697649
2,8,3,5,6,0.733082,0.329613
2,8,3,5,5,0.455408,0.782105
3,0,4,2,1,0.980318,0.956155
3,0,5,5,1,0.449139,-0.231001
5,9,7,6,6,0.097207,0.848548
5,9,7,5,6,0.626617,-0.253249
2,2,7,1,3,0.818328,-0.683051
1,1,6,2,3,0.705341,-0.434215
1,1,6,3,3,0.111044,0.697026
1,1,6,1,3,0.863329,0.468578
1,0,6,1,3,0.773975,0.193965
1,0,6,1,2,0.322578,-0.176971
1,0,6,2,2,0.989096,0.37277
1,0,6,3,2,0.182823,0.565915
1,0,6,4,2,0.921819,-0.431432
1,0,6,4,3,0.556802,0.494139
1,1,6,4,3,0.106383,-0.960936
1,1,6,5,3,0.783863,0.252099
1,2,6,6,3,0.170205,-0.613436
1,2,6,7,3,0.113294,0.697529
1,3,6,7,3,0.159365,-0.497228
1,3,6,7,4,0.856332,-0.840115
1,4,6,7,4,0.743587,-0.561039
3,8,4,5,5,0.191811,0.105295
3,8,4,4,5,0.0101729,0.541138
3,7,4,4,5,0.679042,0.75116
3,7,4,3,5,0.879127,-0.808505
3,4,6,2,4,0.781593,0.262452
3,4,4,2,4,0.902799,-0.326425
3,3,4,2,4,0.0976118,0.308545
2,0,7,5,2,0.834088,0.227253
2,0,7,6,2,0.480597,-0.402184
3,1,6,0,2,0.061559,0.324587
3,1,6,0,3,0.996427,-0.249867
5,4,7,4,4,0.114045,-0.37458
5,4,7,3,4,0.058308,-0.65188
5,9,7,4,6,0.28269,0.664213
5,9,7,4,5,0.907041,0.143673
5,9,7,5,5,0.66447,-0.191748
5,8,7,5,5,0.701453,-0.793231
3,0,4,3,1,0.0343666,-0.415368
3,3,7,3,3,0.988635,0.0448011
3,0,4,5,1,0.667952,-0.232309
3,0,4,4,1,0.0263576,-0.021925
3,5,5,2,4,0.130909,0.671662
3,4,5,2,4,0.811341,-0.327821
1,5,6,7,4,0.635825,-0.645605
1,6,6,7,5,0.324099,0.685125
2,0,5,4,1,0.511353,-0.339443
3,9,4,7,7,0.671889,-0.729481
3,9,3,8,6,0.723698,-0.973576
3,9,3,8,7,0.809836,-0.217262
2,1,6,1,2,0.685189,-0.701969
2,9,5,7,7,0.405943,-0.646178
5,0,5,2,1,0.422702,-0.23936
5,0,5,2,2,0.488835,-0.0166191
4,1,6,2,3,0.14517,0.413593
4,1,6,1,3,0.37281,0.803978
4,1,6,1,2,0.0789086,0.0736567
4,0,6,1,2,0.577659,0.64921
4,0,6,0,2,0.824137,0.605987
3,9,4,6,7,0.844591,-0.323954
3,2,4,1,3,0.317674,0.593315
2,6,4,3,5,0.451253,-0.363442
3,8,5,9,6,0.205284,-0.337455
2,3,7,5,3,0.0624588,0.672825
3,9,3,9,6,0.0472192,0.678595
3,9,4,5,7,0.60883,0.399915
3,0,6,6,2,0.143706,0.245975
3,8,4,4,6,0.380985,-0.0235193
3,8,4,3,6,0.616811,0.674818
5,2,7,7,3,0.80319,0.734713
5,2,7,7,4,0.288008,-0.672853
5,2,7,8,4,0.733852,0.555992
5,2,7,8,3,0.0507955,-0.937642
5,4,7,5,4,0.000156626,0.989022
2,0,4,2,0,0.206057,0.150562
2,0,4,1,0,0.785745,0.715678
4,0,5,3,1,0.66306,0.0381428
4,0,5,4,1,0.19489,-0.392623
5,7,7,6,5,0.9185,-0.271655
5,8,7,4,5,0.79785,0.051715
3,0,6,0,3,0.739281,0.403064
5,1,4,4,3,0.280141,0.48343
5,1,4,0,2,0.143755,0.506523
5,0,4,1,2,0.773496,0.693417
5,0,4,2,2,0.486809,-0.709048
4,0,5,0,2,0.364507,0.510193
4,0,6,2,1,0.258593,0.541191
3,8,5,9,5,0.566689,0.328386
3,7,5,2,5,0.759359,-0.936901
3,7,5,9,5,0.336161,-0.0662502
3,6,5,2,5,0.0844267,-0.648628
4,1,5,5,2,0.030582,0.981392
4,2,6,3,3,0.962936,-0.525255
4,2,6,2,3,0.894927,-0.648846
5,4,5,6,4,0.895335,-0.669822
5,5,5,5,4,0.0889056,-0.600491
5,5,5,6,4,0.766971,0.535046
5,5,5,7,4,0.530252,-0.346745
5,6,5,7,5,0.598985,0.550564
5,7,5,7,5,0.390332,0.569542
5,7,4,7,5,0.457979,0.33973
5,7,4,8,5,0.73436,0.699459
5,8,4,8,5,0.203874,-0.213755
5,8,4,7,5,0.076664,0.88487
5,8,4,7,6,0.493598,0.0249924
5,8,4,6,6,0.712234,-0.951466
5,8,4,5,6,0.696327,-0.652093
5,8,4,4,6,0.200768,-0.291412
5,8,4,4,5,0.783926,-0.844255
5,0,4,3,2,0.908161,0.638647
5,1,4,3,2,0.435544,-0.190694
5,1,5,1,3,0.931063,-0.564327
4,1,5,1,3,0.642134,0.279345
4,1,5,1,2,0.965794,0.455273
4,1,5,0,2,0.36689,-0.0601219
5,0,4,2,1,0.0366925,-0.25923
5,0,4,1,1,0.736734,-0.774885
5,0,4,0,1,0.871722,0.0093983
5,3,5,6,4,0.726734,0.742717
5,4,5,7,4,0.408925,-0.337142
5,4,4,7,4,0.331017,-0.145682
5,5,4,7,4,0.197315,0.97097
5,6,4,7,5,0.516416,0.364695
5,8,4,8,6,0.885985,-0.823133
5,9,4,7,6,0.682192,0.773055
5,9,4,6,6,0.0756719,-0.183007
5,0,5,3,1,0.610414,-0.142206
4,4,6,9,4,0.857368,-0.655023
4,4,6,8,4,0.995535,-0.377424
4,4,5,8,4,0.563884,-0.438656
4,6,5,6,5,0.29606,-0.29833
4,6,5,5,5,0.630541,0.00524565
4,7,5,5,5,0.0402847,0.0177218
4,7,5,6,5,0.0958423,0.333491
5,0,5,3,2,0.3524,0.133129
5,0,5,4,2,0.343402,-0.401897
5,1,5,3,2,0.525618,-0.896531
5,2,5,3,3,0.548942,-0.0287016
5,5,7,5,4,0.719715,-0.156724
5,6,7,5,5,0.641113,-0.0327673
5,0,4,0,2,0.525826,-0.586261
4,3,7,2,4,0.172437,-0.349909
4,2,7,1,3,0.209574,-0.800905
4,0,6,3,2,0.592612,-0.30577
4,0,6,4,2,0.604293,-0.307426
4,1,6,4,2,0.887795,0.746178
5,1,5,2,2,0.00423821,-0.972615
5,0,4,5,2,0.786035,0.697993
5,0,4,5,1,0.121315,0.257051
5,0,4,4,1,0.263066,-0.867746
5,0,4,3,1,0.300726,0.265043
4,2,6,6,3,0.878842,0.793652
4,2,5,7,3,0.535593,-0.111671
4,0,6,3,1,0.773246,-0.189369
5,7,7,4,5,0.20952,-0.0680278
5,6,7,4,5,0.342409,-0.239933
5,7,7,5,5,0.712039,-0.901229
5,8,7,3,5,0.131196,0.6357
5,7,7,3,5,0.856344,-0.318252
5,7,7,2,5,0.841019,0.193385
5,6,7,2,5,0.105345,0.443091
5,5,7,2,4,0.810237,0.311686
5,4,7,2,4,0.562205,0.77376
5,5,7,8,4,0.418094,0.726348
5,6,7,3,5,0.322753,0.470314
5,5,7,3,4,0.402872,0.652018
5,4,7,8,4,0.874175,-0.251894
